game_id,title,steam_link,kafkaesque,absurd,surreal,displaced,isolated,alienated,bureaucratic,civil service,Phase2_Total
1354230,Love Tavern,https://store.steampowered.com/app/1354230,20.23,1.31,3.12,0.62,5.7,5.63,12.5,4.69,6.72
276870,Dwelvers,https://store.steampowered.com/app/276870,21.02,3.7,2.15,0.27,0.34,6.4,9.35,9.18,6.55
2635360,United Penguin Kingdom: Huddle up,https://store.steampowered.com/app/2635360,15.51,7.27,2.43,1.32,6.34,7.74,9.59,10.79,7.62
2479340,Boxing Simulator,https://store.steampowered.com/app/2479340,7.69,0.0,2.53,0.0,0.0,0.57,4.68,2.47,2.24
2597190,Aqua Pals,https://store.steampowered.com/app/2597190,7.81,0.0,2.28,0.0,4.82,4.4,5.59,1.49,3.3
2239520,Hazeron Starship,https://store.steampowered.com/app/2239520,17.33,1.77,3.23,1.08,6.8,3.13,8.5,10.83,6.58
2409360,Pixel Cafe,https://store.steampowered.com/app/2409360,28.38,2.89,4.74,0.39,2.79,5.78,11.26,8.24,8.06
2416350,Yard Sale Simulator,https://store.steampowered.com/app/2416350,19.37,3.7,3.44,0.04,5.62,6.09,7.71,0.45,5.8
2328780,Pro Basketball Manager 2024,https://store.steampowered.com/app/2328780,5.4,0.0,1.48,0.24,3.35,2.16,7.01,4.66,3.04
2553050,Estate Agent Simulator,https://store.steampowered.com/app/2553050,16.62,0.0,2.65,0.07,7.81,1.35,10.46,4.61,5.45
1822550,Microcivilization,https://store.steampowered.com/app/1822550,18.28,3.36,2.58,1.23,6.72,2.54,9.55,14.33,7.32
2620750,Incredible Dracula: Dark Carnival,https://store.steampowered.com/app/2620750,18.56,3.51,3.13,0.0,0.0,5.89,2.49,2.14,4.46
1793170,Racine,https://store.steampowered.com/app/1793170,19.4,0.0,4.16,0.95,4.13,3.16,0.81,2.06,4.33
2656410,SCP: Bloodwater,https://store.steampowered.com/app/2656410,11.12,0.0,0.48,0.0,0.0,5.33,7.28,0.28,3.06
2310630,Citizens: On Mars,https://store.steampowered.com/app/2310630,16.28,0.08,2.8,1.52,6.71,7.35,13.28,16.38,8.05
2587360,Neon Marble Rust,https://store.steampowered.com/app/2587360,12.49,0.0,1.64,0.55,0.8,3.0,7.54,8.3,4.29
2568910,After University: Doner Simulator,https://store.steampowered.com/app/2568910,18.55,0.0,3.24,0.53,8.27,7.93,10.62,9.55,7.34
2590810,Vox Populi: Poland 2023,https://store.steampowered.com/app/2590810,24.39,5.65,2.05,2.72,7.17,7.15,14.86,25.88,11.23
2272400,Station to Station,https://store.steampowered.com/app/2272400,22.45,0.0,3.01,0.79,6.92,2.48,11.32,9.07,7.0
1036240,Definitely Not Fried Chicken,https://store.steampowered.com/app/1036240,12.73,0.0,1.87,0.0,4.48,4.35,15.15,7.04,5.7
1947530,Fidget Spinner RPG,https://store.steampowered.com/app/1947530,9.1,5.03,1.93,0.0,2.03,2.84,7.24,1.1,3.66
523070,Black Forest,https://store.steampowered.com/app/523070,19.22,5.82,2.48,1.15,1.41,3.3,11.02,9.63,6.75
1511460,InfraSpace,https://store.steampowered.com/app/1511460,9.44,0.0,0.58,0.0,9.2,0.0,6.54,10.91,4.58
2530500,Dropkick Navvy: First Step,https://store.steampowered.com/app/2530500,18.07,1.14,3.94,0.0,4.99,3.59,7.48,2.94,5.27
1189100,Rise Of The White Sun - 白日升,https://store.steampowered.com/app/1189100,23.09,1.67,2.57,2.3,5.09,6.54,13.05,15.94,8.78
778010,Filmmaker Tycoon,https://store.steampowered.com/app/778010,15.1,1.39,3.28,0.0,1.6,4.12,8.11,7.01,5.08
2471480,Vox Populi: Spain 2023,https://store.steampowered.com/app/2471480,22.57,5.31,2.41,3.07,6.16,8.45,13.98,25.46,10.93
2338770,NBA 2K24,https://store.steampowered.com/app/2338770,6.26,0.0,1.58,0.0,0.0,5.07,4.21,0.35,2.18
2561770,Square City Builder,https://store.steampowered.com/app/2561770,11.04,0.09,1.98,0.0,2.4,0.0,13.02,11.93,5.06
1489970,Highrise City,https://store.steampowered.com/app/1489970,18.26,0.0,2.67,0.0,5.54,0.0,14.18,12.83,6.68
2494920,Khaligrad,https://store.steampowered.com/app/2494920,23.02,7.83,1.48,3.51,0.88,4.69,9.65,14.46,8.19
2427290,Collectamon,https://store.steampowered.com/app/2427290,17.09,7.69,3.48,0.0,0.0,5.35,9.75,0.0,5.42
2247570,Don Duality,https://store.steampowered.com/app/2247570,20.86,2.09,2.24,0.0,2.67,8.65,16.11,13.83,8.31
2198070,Cardboard Town,https://store.steampowered.com/app/2198070,15.01,3.34,3.16,0.55,3.6,3.11,13.28,10.68,6.59
690370,Cantata,https://store.steampowered.com/app/690370,19.8,8.08,2.85,2.33,1.52,6.88,9.46,12.78,7.96
1401340,Tea Garden Simulator,https://store.steampowered.com/app/1401340,11.2,0.0,1.72,0.0,0.0,0.57,7.04,1.07,2.7
2497210,PUSHER - Drug Tycoon,https://store.steampowered.com/app/2497210,17.23,0.0,2.4,0.16,6.08,5.09,14.58,7.03,6.57
2465830,Robin Hood - Sherwood Builders - Bandit's Trail,https://store.steampowered.com/app/2465830,13.69,1.87,1.75,2.46,1.52,6.88,4.75,6.77,4.96
2072840,Word Factori,https://store.steampowered.com/app/2072840,9.23,4.36,1.56,0.0,2.88,4.47,8.06,1.0,3.94
2443780,Settlemoon,https://store.steampowered.com/app/2443780,19.34,6.01,4.17,1.67,8.57,8.07,11.22,13.27,9.04
2339040,Landnama,https://store.steampowered.com/app/2339040,21.55,4.73,3.31,2.47,8.68,5.61,5.34,7.2,7.36
2080250,Tower of Chaos,https://store.steampowered.com/app/2080250,17.87,5.36,2.3,1.86,0.15,4.6,6.31,9.96,6.05
2060240,Quriocity,https://store.steampowered.com/app/2060240,19.04,0.0,3.03,0.99,8.74,5.0,8.94,11.03,7.1
756300,Gym Empire - Gym Tycoon Sim Management,https://store.steampowered.com/app/756300,7.11,0.0,1.52,0.0,0.9,5.05,10.42,6.71,3.96
1755180,Brewpub Simulator,https://store.steampowered.com/app/1755180,11.62,2.66,0.85,0.0,0.0,5.84,7.88,6.88,4.47
2152810,Forge Industry,https://store.steampowered.com/app/2152810,12.4,0.95,2.41,1.61,6.5,2.42,6.05,9.44,5.22
2132350,Train World,https://store.steampowered.com/app/2132350,16.61,0.0,2.19,0.6,4.99,0.65,9.76,8.62,5.43
1759870,The Repair House: Restoration Sim,https://store.steampowered.com/app/1759870,9.23,1.62,2.96,0.72,0.0,1.98,4.83,2.61,2.99
1683380,PuPu's Adventure Park,https://store.steampowered.com/app/1683380,15.48,2.6,2.2,0.0,0.38,5.52,9.96,8.91,5.63
1069030,EarthX,https://store.steampowered.com/app/1069030,14.74,1.86,2.39,0.0,8.09,4.12,6.76,7.25,5.65
2399730,FRONT MISSION 1st: Remake,https://store.steampowered.com/app/2399730,17.12,0.31,2.32,3.44,3.28,4.0,6.01,11.61,6.01
2404800,Idle Medieval Tavern,https://store.steampowered.com/app/2404800,22.48,6.89,3.31,2.5,4.89,6.61,11.16,11.01,8.61
1626530,Facteroids,https://store.steampowered.com/app/1626530,11.93,1.17,2.33,0.82,5.68,2.53,8.13,5.34,4.74
1672880,Hookah Cafe Simulator,https://store.steampowered.com/app/1672880,16.33,0.0,2.03,0.0,1.83,3.32,8.55,4.02,4.51
1457030,Casino Resort Tower,https://store.steampowered.com/app/1457030,15.45,0.7,2.64,0.0,3.63,5.35,13.44,9.78,6.37
2444600,Times Of War,https://store.steampowered.com/app/2444600,18.14,6.97,2.61,1.83,0.27,2.34,9.63,11.55,6.67
1368130,Park Beyond,https://store.steampowered.com/app/1368130,20.52,0.0,4.05,0.05,3.02,5.52,8.05,7.99,6.15
2333390,Cricket Captain 2023,https://store.steampowered.com/app/2333390,3.03,0.0,0.21,0.67,0.84,2.57,4.32,4.55,2.02
2427570,Block Tower TD,https://store.steampowered.com/app/2427570,14.28,4.86,2.03,0.72,1.82,4.32,7.04,8.19,5.41
2063610,Pro Cycling Manager 2023,https://store.steampowered.com/app/2063610,9.37,0.0,0.87,0.22,2.46,4.16,10.18,8.02,4.41
2062690,Tour de France 2023,https://store.steampowered.com/app/2062690,8.24,0.39,1.0,0.88,1.31,5.59,3.93,1.46,2.85
1543280,Espresso Tycoon,https://store.steampowered.com/app/1543280,18.74,0.0,2.6,0.0,2.59,3.7,9.36,7.01,5.5
2441120,Viking Heroes 4,https://store.steampowered.com/app/2441120,17.94,0.0,1.83,1.25,0.0,0.53,4.88,5.95,4.05
1737220,Myriads: Renaissance,https://store.steampowered.com/app/1737220,11.59,5.4,1.7,1.88,1.16,1.32,6.91,3.59,4.19
1888450,Shop-Like - The Rogue-Like Item Shop Experience,https://store.steampowered.com/app/1888450,23.96,8.53,3.29,0.04,3.95,6.49,8.91,3.75,7.36
1363900,Farworld Pioneers,https://store.steampowered.com/app/1363900,16.59,5.37,2.57,1.96,10.5,10.87,7.19,11.13,8.27
1730240,Cruise Ship Manager,https://store.steampowered.com/app/1730240,14.04,2.22,2.0,1.17,5.11,5.92,7.84,6.53,5.6
1388580,Blooming Business: Casino,https://store.steampowered.com/app/1388580,14.32,0.0,2.65,0.0,2.16,4.93,10.8,3.22,4.76
1694510,Barista Simulator,https://store.steampowered.com/app/1694510,15.1,0.0,1.54,0.0,1.41,2.54,9.19,7.78,4.7
1483320,Railroad Engineer,https://store.steampowered.com/app/1483320,19.5,2.71,2.75,0.5,4.18,3.16,14.68,12.49,7.5
2233980,Agent Team Simulator,https://store.steampowered.com/app/2233980,20.77,0.0,2.36,1.97,10.78,7.92,17.12,25.43,10.79
2106910,Gods Of Defense,https://store.steampowered.com/app/2106910,16.88,8.74,2.11,1.15,0.0,4.62,9.71,13.26,7.06
1074190,Dragon Spirits,https://store.steampowered.com/app/1074190,15.15,3.84,4.83,0.0,0.74,4.79,3.03,0.0,4.05
1299330,Victory At Sea Ironclad,https://store.steampowered.com/app/1299330,17.33,6.76,1.76,3.2,1.54,4.54,4.83,7.09,5.88
2273470,Music Store Simulator Prologue,https://store.steampowered.com/app/2273470,13.12,0.15,2.45,0.0,1.15,1.73,7.49,5.37,3.93
1782810,Software Company,https://store.steampowered.com/app/1782810,12.58,0.0,2.05,0.09,7.4,2.65,5.95,4.19,4.36
1091920,Plantera 2: Golden Acorn,https://store.steampowered.com/app/1091920,16.57,1.89,3.9,0.0,0.0,2.99,5.71,2.38,4.18
2189970,Exhibitors,https://store.steampowered.com/app/2189970,17.53,0.0,2.33,0.0,3.92,0.98,6.58,0.84,4.02
2061430,Oxygen,https://store.steampowered.com/app/2061430,19.38,0.04,1.9,2.71,6.46,5.27,7.98,12.57,7.04
2362790,The Dungeon Vendor,https://store.steampowered.com/app/2362790,22.74,8.81,3.1,1.35,3.34,5.58,7.76,10.51,7.9
1365720,Kujlevka,https://store.steampowered.com/app/1365720,38.29,11.43,5.95,2.6,8.2,9.62,11.95,11.11,12.39
1576280,Moviehouse – The Film Studio Tycoon,https://store.steampowered.com/app/1576280,17.75,5.14,3.26,0.0,2.33,6.17,8.69,3.52,5.86
1395760,Reshaping Mars,https://store.steampowered.com/app/1395760,12.92,5.14,1.94,0.58,7.76,7.35,9.86,15.65,7.65
2277310,Golden Rails: Valuable Package,https://store.steampowered.com/app/2277310,22.43,0.31,2.68,1.83,3.27,6.26,11.67,10.0,7.31
2103620,Age of Gladiators Reforged,https://store.steampowered.com/app/2103620,4.83,0.31,0.37,0.99,0.0,0.19,2.21,1.57,1.31
2282400,Hearth's Light Potion Shop,https://store.steampowered.com/app/2282400,17.28,5.66,3.28,0.0,0.81,2.72,6.96,0.0,4.59
1291860,Rough Justice: '84,https://store.steampowered.com/app/1291860,24.92,4.28,3.37,1.33,2.79,6.55,18.44,14.22,9.49
2164750,Kai Yuan,https://store.steampowered.com/app/2164750,12.55,0.27,1.64,0.6,3.09,0.0,14.57,14.0,5.84
693580,Goblins of Elderstone,https://store.steampowered.com/app/693580,14.65,11.96,2.29,1.14,6.26,8.45,13.46,20.84,9.88
2256900,Frack the World,https://store.steampowered.com/app/2256900,18.29,0.0,1.57,0.0,1.71,3.62,13.75,8.78,5.96
2310980,Interstellar Conquest,https://store.steampowered.com/app/2310980,9.35,2.8,1.3,0.69,1.23,5.52,4.87,4.98,3.84
1122340,Chef Life: A Restaurant Simulator,https://store.steampowered.com/app/1122340,14.56,0.0,1.75,0.0,3.99,5.63,8.97,9.69,5.57
1612950,Comic Company Manager,https://store.steampowered.com/app/1612950,15.35,0.0,2.76,0.0,2.18,3.93,8.26,4.85,4.67
1800480,Defend from Candyland!,https://store.steampowered.com/app/1800480,17.84,5.63,2.13,0.0,0.0,5.88,3.78,6.57,5.23
1203930,The Last Haven,https://store.steampowered.com/app/1203930,25.47,0.0,1.09,5.04,15.98,2.88,4.6,20.59,9.46
2169220,GPRO - Classic racing manager,https://store.steampowered.com/app/2169220,5.74,0.0,0.83,0.0,1.4,3.53,5.26,2.36,2.39
2130060,Tower Walker: MMO Grind Simulator,https://store.steampowered.com/app/2130060,11.58,2.14,2.16,0.1,2.86,1.21,4.74,0.0,3.1
2244150,Tristia:restore,https://store.steampowered.com/app/2244150,9.94,3.3,1.88,1.47,0.0,0.0,3.42,2.19,2.77
1200570,AColony,https://store.steampowered.com/app/1200570,16.1,0.0,2.71,2.08,10.06,7.32,6.99,11.35,7.08
1318740,Farlanders,https://store.steampowered.com/app/1318740,5.8,0.0,1.76,0.0,2.8,3.28,3.91,0.0,2.19
1903970,World Championship Boxing Manager™ 2,https://store.steampowered.com/app/1903970,10.49,0.0,2.44,0.0,0.11,1.13,7.99,0.66,2.85
1185600,The Kingdom of God,https://store.steampowered.com/app/1185600,20.22,10.44,4.3,1.46,5.58,6.41,7.88,17.05,9.17
1812300,Aquatico,https://store.steampowered.com/app/1812300,14.41,2.14,2.05,1.18,4.96,2.27,9.91,7.86,5.6
1042960,We Are The Caretakers,https://store.steampowered.com/app/1042960,24.08,3.2,2.72,3.02,4.26,8.4,11.88,14.73,9.04
2217550,Wizard's Wheel 2,https://store.steampowered.com/app/2217550,14.19,5.36,2.1,0.23,0.11,2.25,6.89,3.35,4.31
858630,Aquaculture Land: Fish Farming Simulation,https://store.steampowered.com/app/858630,8.85,0.0,2.33,0.0,4.88,1.06,8.72,0.0,3.23
2102240,Ravage Road,https://store.steampowered.com/app/2102240,13.47,3.97,1.19,0.36,0.0,1.91,6.93,10.0,4.73
370060,Coffee Shop Tycoon,https://store.steampowered.com/app/370060,17.19,1.86,2.23,0.0,1.15,7.24,11.25,7.57,6.06
1970820,EvoMon,https://store.steampowered.com/app/1970820,10.59,0.23,3.21,0.44,2.37,2.83,2.79,0.0,2.81
2196120,Baker Business 3,https://store.steampowered.com/app/2196120,16.35,5.28,2.46,0.0,0.75,7.95,8.88,8.06,6.22
1124260,Snowtopia: Ski Resort Builder,https://store.steampowered.com/app/1124260,13.25,0.0,0.91,0.55,1.17,4.55,5.25,5.91,3.95
935400,Alchemy Garden,https://store.steampowered.com/app/935400,23.35,1.94,3.37,0.0,5.73,5.35,11.1,6.01,7.11
1269710,Kainga: Seeds of Civilization,https://store.steampowered.com/app/1269710,18.27,3.83,3.92,1.58,8.82,4.22,5.87,10.47,7.12
919260,Final Upgrade,https://store.steampowered.com/app/919260,15.21,0.0,2.16,0.59,2.97,1.65,11.69,5.7,5.0
2098130,International Basketball Manager 23,https://store.steampowered.com/app/2098130,8.89,0.0,2.26,0.77,5.03,3.54,7.12,2.62,3.78
1076120,Dwarven Skykeep,https://store.steampowered.com/app/1076120,16.81,7.24,2.72,0.57,0.96,4.08,7.85,10.23,6.31
1887930,Idle Monster TD: Evolved,https://store.steampowered.com/app/1887930,12.8,5.08,1.88,1.03,2.87,4.09,4.62,6.34,4.84
1287530,Lords and Villeins,https://store.steampowered.com/app/1287530,22.24,6.39,2.73,1.45,5.42,5.88,15.59,17.27,9.62
962090,Common'hood,https://store.steampowered.com/app/962090,19.58,2.33,3.34,0.49,9.58,6.95,12.08,10.4,8.09
1562780,Broilers,https://store.steampowered.com/app/1562780,8.47,8.82,0.25,0.86,0.0,9.38,4.68,7.88,5.04
841190,"Honey, I Joined a Cult",https://store.steampowered.com/app/841190,16.11,3.48,3.73,0.0,4.92,17.25,9.87,9.26,8.08
1981000,Vintage Records from Hell,https://store.steampowered.com/app/1981000,19.06,5.29,2.19,0.0,0.0,10.14,5.86,0.21,5.34
1739070,Bone's Cafe,https://store.steampowered.com/app/1739070,20.13,4.22,2.23,0.0,1.05,5.32,8.25,6.79,6.0
1817560,VOIDCRISIS,https://store.steampowered.com/app/1817560,13.84,5.81,2.55,0.49,0.0,5.5,5.1,9.02,5.29
1840730,Ancient Islands,https://store.steampowered.com/app/1840730,13.18,4.71,1.73,1.62,4.68,3.45,4.75,13.74,5.98
1125890,Party Maker,https://store.steampowered.com/app/1125890,16.7,3.82,3.53,0.0,2.37,8.2,10.22,9.84,6.84
2115170,Jurassic Clans,https://store.steampowered.com/app/2115170,7.51,2.98,0.43,0.37,2.25,5.47,0.0,2.49,2.69
1874490,Potionomics,https://store.steampowered.com/app/1874490,16.75,5.51,2.55,0.0,1.18,5.93,8.07,2.0,5.25
1378890,Indoorlands,https://store.steampowered.com/app/1378890,15.75,0.0,2.87,0.0,0.0,4.59,4.45,4.75,4.05
1293180,SuchArt: Genius Artist Simulator,https://store.steampowered.com/app/1293180,23.13,3.0,5.68,0.14,4.45,5.54,5.96,5.46,6.67
1114380,Orgynizer,https://store.steampowered.com/app/1114380,21.75,4.43,3.41,0.0,0.0,12.03,3.91,5.33,6.36
1155870,WW2: Bunker Simulator,https://store.steampowered.com/app/1155870,24.61,6.37,2.13,2.89,4.11,7.55,6.48,9.5,7.96
1477700,Project Wunderwaffe,https://store.steampowered.com/app/1477700,18.59,4.88,1.5,0.57,2.31,0.28,7.67,9.62,5.68
1563130,SuperPower 3,https://store.steampowered.com/app/1563130,24.88,0.0,2.95,2.24,9.62,3.2,12.07,31.47,10.8
2061440,Oxygen: First Breath,https://store.steampowered.com/app/2061440,19.38,0.04,1.9,2.71,6.46,5.27,7.98,12.57,7.04
1569200,Brewmaster: Beer Brewing Simulator,https://store.steampowered.com/app/1569200,13.72,3.14,1.95,0.03,0.71,6.33,4.01,3.2,4.14
2103340,Paragon Pioneers,https://store.steampowered.com/app/2103340,15.65,4.97,1.76,2.73,6.16,3.85,8.42,10.71,6.78
2132570,Total Factory,https://store.steampowered.com/app/2132570,17.34,4.57,2.7,0.0,0.97,0.0,8.74,4.11,4.8
1176470,Terra Invicta,https://store.steampowered.com/app/1176470,27.16,10.66,3.52,2.22,4.86,12.22,11.61,18.66,11.36
776660,Smooth Operators 2,https://store.steampowered.com/app/776660,14.4,0.0,2.07,0.0,4.31,0.75,12.96,5.96,5.06
1696080,Deadwater Saloon,https://store.steampowered.com/app/1696080,26.31,5.82,3.63,1.89,6.17,9.72,10.75,10.62,9.36
2119050,Idle Vikings Clicker,https://store.steampowered.com/app/2119050,17.06,0.0,1.9,0.43,4.88,2.18,1.7,1.47,3.7
727570,After the Collapse,https://store.steampowered.com/app/727570,20.49,0.0,2.23,3.2,4.84,0.55,6.03,7.1,5.56
1334780,Onsen Master,https://store.steampowered.com/app/1334780,17.0,0.0,2.65,1.02,1.42,4.19,5.88,4.83,4.62
2114370,Takoyaki Party Survival,https://store.steampowered.com/app/2114370,18.01,0.0,1.51,2.03,7.64,5.55,3.59,5.74,5.51
2023810,Island Idle RPG,https://store.steampowered.com/app/2023810,15.4,3.48,2.0,2.29,5.29,3.94,7.78,8.13,6.04
1027810,ZooKeeper,https://store.steampowered.com/app/1027810,13.55,0.0,1.41,0.36,2.93,2.61,8.01,4.54,4.18
1388870,Arcade Paradise,https://store.steampowered.com/app/1388870,14.51,3.21,2.39,0.0,0.0,3.2,3.21,0.0,3.32
1719240,Illuminaria,https://store.steampowered.com/app/1719240,17.3,1.67,1.88,1.15,1.16,2.03,7.57,10.18,5.37
1802420,Deadwater Saloon Prologue,https://store.steampowered.com/app/1802420,24.78,3.43,3.54,1.39,5.85,5.76,9.35,5.39,7.44
670820,Civitatem,https://store.steampowered.com/app/670820,26.1,0.0,3.29,1.78,9.44,5.65,11.04,13.94,8.9
1482860,Idle Research,https://store.steampowered.com/app/1482860,17.78,0.45,2.47,0.0,5.44,0.27,9.56,0.05,4.5
1907720,Autonauts vs Piratebots,https://store.steampowered.com/app/1907720,14.63,1.33,1.28,1.42,0.0,3.51,5.54,5.6,4.16
1362560,Fire Commander,https://store.steampowered.com/app/1362560,24.66,0.0,2.22,1.32,0.0,2.02,11.45,10.69,6.54
1180130,The Final Earth 2,https://store.steampowered.com/app/1180130,22.28,3.28,3.48,1.36,8.68,1.73,12.21,13.69,8.34
1360660,Neon Blight,https://store.steampowered.com/app/1360660,20.14,1.31,1.66,0.36,1.61,4.36,7.64,8.29,5.67
1904280,Feartress,https://store.steampowered.com/app/1904280,22.36,0.49,4.06,1.32,4.17,3.3,5.62,7.81,6.14
1597290,Swarm the City: Zombie Evolved,https://store.steampowered.com/app/1597290,26.54,3.14,3.38,1.07,0.0,4.38,5.03,11.61,6.89
1412850,Spacelines from the Far Out,https://store.steampowered.com/app/1412850,9.23,0.13,2.27,0.49,5.34,6.02,7.66,3.61,4.34
1120320,Builder Simulator,https://store.steampowered.com/app/1120320,11.59,1.77,4.16,0.14,1.76,2.61,4.82,5.34,4.02
1767570,Tour de France 2022,https://store.steampowered.com/app/1767570,9.48,0.71,0.98,1.36,1.79,6.57,5.09,0.26,3.28
1767560,Pro Cycling Manager 2022,https://store.steampowered.com/app/1767560,6.18,0.0,1.03,0.05,1.17,4.73,5.62,1.0,2.47
1579780,Brave Deeds of Rescue Team,https://store.steampowered.com/app/1579780,20.88,0.0,1.59,3.8,8.01,6.29,10.73,23.15,9.31
2001570,Yakiniku simulator,https://store.steampowered.com/app/2001570,10.59,5.43,2.12,0.0,0.0,3.35,2.14,0.0,2.95
1621980,Territory: Animals Genetic Strategy,https://store.steampowered.com/app/1621980,14.52,0.0,2.75,1.23,6.02,4.71,4.44,4.41,4.76
1581890,The Magic of Three,https://store.steampowered.com/app/1581890,19.87,5.34,4.19,0.0,0.0,3.49,4.66,8.02,5.7
1969280,Automaton Kingdom,https://store.steampowered.com/app/1969280,22.76,1.76,3.45,0.49,2.84,4.97,11.14,10.85,7.28
1892620,CEO,https://store.steampowered.com/app/1892620,12.75,0.0,1.32,0.0,6.09,3.66,8.49,6.67,4.87
1390190,APICO,https://store.steampowered.com/app/1390190,13.65,0.0,1.52,1.32,4.1,5.58,4.51,0.09,3.85
1937620,Tennis Manager 2022,https://store.steampowered.com/app/1937620,8.78,0.0,1.26,0.34,0.0,1.86,8.08,3.61,2.99
1958460,New Yankee: Battle for the Bride,https://store.steampowered.com/app/1958460,16.2,5.77,2.77,0.72,0.0,2.9,4.22,4.27,4.61
1943710,Meth Master,https://store.steampowered.com/app/1943710,15.71,0.0,1.89,0.0,5.32,3.13,15.24,9.65,6.37
864700,Dinosaur Fossil Hunter,https://store.steampowered.com/app/864700,7.6,3.33,1.18,0.94,0.0,0.0,1.02,1.33,1.92
1326270,Festival Tycoon 🎪,https://store.steampowered.com/app/1326270,16.62,1.47,2.15,0.76,5.52,7.36,9.33,9.19,6.55
1877960,Trimps,https://store.steampowered.com/app/1877960,0.37,0.0,1.29,0.0,0.31,0.0,2.59,0.0,0.57
1662860,Trapper: Drug Dealing RPG,https://store.steampowered.com/app/1662860,26.54,1.43,3.69,1.09,6.63,9.63,13.97,9.33,9.04
1182110,Weed Shop 3,https://store.steampowered.com/app/1182110,1.17,0.0,0.68,0.0,3.01,0.0,4.31,0.0,1.15
1021100,Aircraft Carrier Survival,https://store.steampowered.com/app/1021100,14.72,3.05,0.81,1.87,0.56,3.1,4.73,6.5,4.42
1433570,Car Detailing Simulator,https://store.steampowered.com/app/1433570,10.2,0.0,2.44,0.0,0.0,1.8,9.18,3.16,3.35
1823600,Power & Revolution 2022 Edition,https://store.steampowered.com/app/1823600,25.7,4.19,2.84,2.54,6.77,5.84,12.7,23.79,10.55
1755300,Smart Factory Tycoon,https://store.steampowered.com/app/1755300,8.28,0.0,1.59,0.0,1.36,0.0,9.48,3.25,3.0
1873540,World Empire 2027,https://store.steampowered.com/app/1873540,17.96,0.0,2.53,2.03,10.49,2.56,8.74,22.12,8.3
1510730,Auto World Tycoon,https://store.steampowered.com/app/1510730,12.26,0.0,1.67,0.0,3.99,2.17,9.5,4.44,4.25
1785820,Urbek City Builder: Prologue,https://store.steampowered.com/app/1785820,15.61,7.11,2.5,0.0,6.13,0.6,13.28,14.43,7.46
1083300,Drill Deal – Oil Tycoon,https://store.steampowered.com/app/1083300,18.42,0.0,2.41,0.56,3.2,3.61,8.84,6.09,5.39
1894320,Dr. Professor Scientist's Weapons Testing Facility,https://store.steampowered.com/app/1894320,15.14,5.08,1.92,0.0,0.0,4.23,8.85,4.63,4.98
1701950,Crossing Guard Joe,https://store.steampowered.com/app/1701950,19.25,0.0,1.44,1.13,3.34,2.82,11.22,7.5,5.84
1570070,Beholder 3,https://store.steampowered.com/app/1570070,31.94,6.4,3.61,3.19,7.73,12.09,23.85,32.11,15.12
1871880,Num One: Revised Edition,https://store.steampowered.com/app/1871880,8.63,0.0,3.05,0.0,0.81,2.48,2.34,0.14,2.18
1343670,Dealer's Life 2,https://store.steampowered.com/app/1343670,18.77,0.23,3.19,0.54,6.75,3.28,6.75,3.89,5.43
887570,NEBULOUS: Fleet Command,https://store.steampowered.com/app/887570,15.74,11.89,2.45,0.0,0.0,2.33,6.44,2.82,5.21
1298480,Kardboard Kings: Card Shop Simulator,https://store.steampowered.com/app/1298480,15.94,3.49,2.36,0.5,3.92,4.26,2.71,3.72,4.61
1695400,Lucky Fish Bread,https://store.steampowered.com/app/1695400,14.3,5.71,3.34,0.0,2.54,3.75,4.57,0.07,4.28
1413370,Power to the People,https://store.steampowered.com/app/1413370,19.21,0.0,2.15,1.38,5.32,2.19,9.69,14.6,6.82
964020,Make Your Kingdom,https://store.steampowered.com/app/964020,17.58,4.78,3.12,3.24,9.63,8.5,10.67,18.11,9.45
285110,GearCity,https://store.steampowered.com/app/285110,18.76,0.0,2.26,0.0,4.24,0.0,12.47,11.52,6.16
1455300,Glory of Rome,https://store.steampowered.com/app/1455300,12.53,4.35,1.69,1.34,3.5,3.24,13.58,18.63,7.36
1826450,Idling Idol,https://store.steampowered.com/app/1826450,9.45,0.0,1.83,0.0,4.18,7.84,5.71,9.53,4.82
1821800,Stalks Stalks Stalks,https://store.steampowered.com/app/1821800,11.69,0.79,2.16,0.92,2.68,5.11,3.94,8.52,4.48
1831530,PC Creator - PC Building Simulator,https://store.steampowered.com/app/1831530,9.25,0.0,3.15,0.0,3.72,1.86,7.18,2.79,3.49
1515460,Prison Tycoon®: Under New Management,https://store.steampowered.com/app/1515460,25.5,0.0,3.99,1.25,4.31,8.54,15.33,15.23,9.27
1685460,A-Train: All Aboard! Tourism,https://store.steampowered.com/app/1685460,18.71,0.65,2.82,0.46,4.2,4.96,14.44,11.2,7.18
1433340,Happy's Humble Burger Farm,https://store.steampowered.com/app/1433340,26.8,1.81,3.18,0.0,2.64,5.58,12.42,8.93,7.67
1701380,Cricket 22,https://store.steampowered.com/app/1701380,4.81,0.0,1.26,0.0,0.0,0.13,2.91,2.34,1.43
1756800,Casino Tycoon Simulator,https://store.steampowered.com/app/1756800,7.4,0.0,1.94,0.0,4.76,4.17,8.48,3.65,3.8
1101780,Bakery Biz Tycoon,https://store.steampowered.com/app/1101780,17.56,1.06,1.75,0.0,3.5,5.54,10.64,5.93,5.75
1736670,Tilting Tiles,https://store.steampowered.com/app/1736670,12.88,5.26,2.27,1.15,0.34,2.99,4.96,0.0,3.73
