game_id,title,steam_link,keyword_evaluation_Autobiographisch,keyword_evaluation_Werke,keyword_evaluation_Figuren,keyword_evaluation_K_E_Total,embedding_evaluation_kafkaesque,embedding_evaluation_absurd,embedding_evaluation_surreal,embedding_evaluation_displaced,embedding_evaluation_isolated,embedding_evaluation_alienated,embedding_evaluation_bureaucratic,embedding_evaluation_civil service,embedding_evaluation_Embedding_Total,keyword_rescaled,embedding_rescaled,baseline_combined_rescaled,generative_evaluation_krauss_1_definition_x,generative_evaluation_krauss_2_kontrast_x,generative_evaluation_krauss_3_beispiel_rossmann_x,generative_evaluation_krauss_4_schluss_x,generative_evaluation_NLI_Total_x,generative_evaluation_krauss_1_definition_y,generative_evaluation_krauss_2_kontrast_y,generative_evaluation_krauss_3_beispiel_rossmann_y,generative_evaluation_krauss_4_schluss_y,generative_evaluation_NLI_Total_y
1065100,Golden Treasure: The Great Green,https://store.steampowered.com/app/1065100,0.0,2.77,0.0,0.75,18.5,3.12,3.69,0.04,0.06,3.93,2.9,6.72,4.87,66.79,30.44,48.61,,,,,,,,,,
1065520,Autobahn Police Simulator 3,https://store.steampowered.com/app/1065520,0.0,0.0,0.0,0.0,20.66,0.84,2.16,0.46,4.75,3.3,16.67,17.02,8.23,41.97,65.77,53.87,,,,,,,,,,
1066630,Master Magistrate,https://store.steampowered.com/app/1066630,0.0,0.0,0.0,0.0,17.09,9.93,2.2,1.33,0.97,4.39,19.37,20.83,9.51,41.97,77.15,59.56,,,,,,,,,,
1066760,Moonshine Inc.,https://store.steampowered.com/app/1066760,0.0,0.0,0.0,0.0,17.09,3.9,2.66,0.0,3.84,7.94,8.0,5.04,6.06,41.97,42.49,42.23,,,,,,,,,,
1066780,Transport Fever 2,https://store.steampowered.com/app/1066780,0.0,0.0,0.0,0.0,19.69,2.12,2.2,2.64,6.23,2.2,12.84,10.13,7.26,41.97,55.62,48.79,,,,,,,,,,
1067720,Hellsinker.,https://store.steampowered.com/app/1067720,0.0,0.0,0.0,0.0,24.15,6.68,3.18,2.77,0.83,7.71,5.17,12.56,7.88,41.97,62.22,52.09,,,,,,,,,,
1068360,Fearmonium,https://store.steampowered.com/app/1068360,0.0,0.0,0.0,0.0,36.73,0.0,6.81,0.85,4.15,9.18,2.5,6.21,8.3,41.97,66.46,54.21,,,,,,,,,,
1068410,Super Intern Story,https://store.steampowered.com/app/1068410,0.0,0.0,0.0,0.0,25.25,3.99,4.03,0.07,1.5,5.46,12.19,10.41,7.86,41.97,62.01,51.99,,,,,,,,,,
1069030,EarthX,https://store.steampowered.com/app/1069030,0.0,0.0,0.0,0.0,14.74,1.86,2.39,0.0,8.09,4.12,6.76,7.25,5.65,41.97,38.15,40.06,,,,,,,,,,
1069050,Little Dungeon Stories,https://store.steampowered.com/app/1069050,0.0,0.0,0.0,0.0,27.04,4.95,5.21,0.0,0.0,5.3,4.77,0.73,6.0,41.97,41.85,41.91,,,,,,,,,,
1069160,SKALD: Against the Black Priory,https://store.steampowered.com/app/1069160,0.0,0.0,0.0,0.0,25.36,8.97,3.01,2.52,1.22,10.45,5.78,7.97,8.16,41.97,65.07,53.52,,,,,,,,,,
1069530,Narita Boy,https://store.steampowered.com/app/1069530,0.0,0.0,0.0,0.0,15.94,3.74,2.92,0.65,0.0,1.65,4.68,0.0,3.7,41.97,20.72,31.35,,,,,,,,,,
1069610,Exile of the Gods,https://store.steampowered.com/app/1069610,0.0,0.0,0.0,0.0,24.69,8.24,3.96,3.53,2.07,9.43,3.47,12.86,8.53,41.97,68.68,55.32,,,,,,,,,,
1069910,Factory Coin Mining,https://store.steampowered.com/app/1069910,0.0,0.0,0.0,0.0,1.03,0.0,1.15,0.0,1.0,0.0,4.03,4.44,1.46,41.97,8.88,25.43,,,,,,0.04,76.28,0.04,91.76,42.03
1070550,Don't Escape Trilogy,https://store.steampowered.com/app/1070550,0.0,0.0,0.0,0.0,31.07,0.0,4.53,2.26,4.77,4.6,2.18,0.0,6.18,41.97,43.79,42.88,,,,,,,,,,
1070850,Today Is My Birthday,https://store.steampowered.com/app/1070850,0.0,0.0,0.0,0.0,30.01,4.0,5.19,0.69,0.7,5.2,2.56,4.0,6.54,41.97,47.72,44.84,,,,,,,,,,
1070860,Serin Fate,https://store.steampowered.com/app/1070860,0.0,0.0,0.0,0.0,19.7,7.28,3.86,1.62,1.88,5.01,6.01,4.18,6.19,41.97,43.9,42.93,,,,,,,,,,
1071130,The Procession to Calvary,https://store.steampowered.com/app/1071130,0.0,0.0,8.79,3.56,26.82,10.86,4.01,1.77,0.0,6.78,4.9,8.69,7.98,98.93,63.25,81.09,,,,,,,,,,
1071220,"After I met that catgirl, my questlist got too long!",https://store.steampowered.com/app/1071220,0.0,0.0,0.0,0.0,22.67,0.0,3.61,2.05,2.9,5.32,6.73,7.44,6.34,41.97,45.53,43.75,,,,,,,,,,
1072040,Panzer Corps 2,https://store.steampowered.com/app/1072040,8.79,2.77,0.0,3.6,18.86,3.62,1.33,1.61,2.16,3.94,3.68,6.96,5.27,98.99,34.29,66.64,,,,,,,,,,
1072300,Echo Generation: Midnight Edition,https://store.steampowered.com/app/1072300,0.0,0.0,5.55,2.25,21.73,3.43,4.68,0.59,3.2,6.92,2.19,6.3,6.13,93.96,43.25,68.6,,,,,,,,,,
1072400,Outrider Mako,https://store.steampowered.com/app/1072400,0.0,0.0,0.0,0.0,12.42,5.75,2.13,2.12,0.56,4.44,7.88,3.51,4.85,41.97,30.25,36.11,,,,,,,,,,
1072620,Weakless,https://store.steampowered.com/app/1072620,0.0,0.0,0.0,0.0,18.15,12.1,4.16,1.23,14.68,12.37,3.66,8.1,9.31,41.97,75.56,58.76,,,,,,,,,,
1072750,That Flipping Mountain,https://store.steampowered.com/app/1072750,0.0,0.0,0.0,0.0,11.82,0.0,2.2,0.0,0.0,2.76,0.0,0.0,2.1,41.97,11.44,26.71,,,,,,0.13,0.55,0.06,0.58,0.33
1073210,Mermaid Colony,https://store.steampowered.com/app/1073210,0.0,0.0,0.0,0.0,17.15,3.89,3.6,0.76,0.52,6.93,2.25,1.86,4.62,41.97,28.16,35.06,,,,,,,,,,
1073900,Brukel,https://store.steampowered.com/app/1073900,0.0,0.0,0.0,0.0,31.41,8.07,6.44,3.52,7.74,6.63,3.47,1.07,8.54,41.97,68.77,55.37,,,,,,,,,,
1074190,Dragon Spirits,https://store.steampowered.com/app/1074190,0.0,2.77,0.0,0.75,15.15,3.84,4.83,0.0,0.74,4.79,3.03,0.0,4.05,66.79,23.37,45.08,,,,,,,,,,
1074520,A Sceptic's Guide to Magic,https://store.steampowered.com/app/1074520,0.0,0.0,0.0,0.0,21.73,6.47,4.36,0.0,0.0,5.65,9.48,5.68,6.67,41.97,49.15,45.56,,,,,,,,,,
1075200,TOHU,https://store.steampowered.com/app/1075200,0.0,0.0,0.0,0.0,14.84,7.48,4.01,0.26,1.03,4.11,6.11,2.24,5.01,41.97,31.76,36.86,,,,,,,,,,
1076120,Dwarven Skykeep,https://store.steampowered.com/app/1076120,0.0,0.0,0.0,0.0,16.81,7.24,2.72,0.57,0.96,4.08,7.85,10.23,6.31,41.97,45.2,43.59,,,,,,,,,,
1076620,Svoboda 1945: Liberation,https://store.steampowered.com/app/1076620,0.0,0.0,0.0,0.0,33.67,4.66,3.93,4.8,7.78,7.86,9.13,14.97,10.85,41.97,85.89,63.93,,,,,,,,,,
1076750,Dream Engines: Nomad Cities,https://store.steampowered.com/app/1076750,0.0,5.55,0.0,1.5,16.63,0.0,2.31,2.92,9.89,0.85,9.23,8.65,6.31,84.84,45.2,65.02,,,,,,,,,,
1076920,Generals & Rulers,https://store.steampowered.com/app/1076920,0.0,0.0,0.0,0.0,15.93,3.62,1.49,1.14,4.9,3.07,7.54,16.41,6.76,41.97,50.14,46.05,,,,,,,,,,
1077470,Syntherapy,https://store.steampowered.com/app/1077470,0.0,0.0,0.0,0.0,31.15,3.0,5.43,1.06,2.98,8.84,9.5,4.5,8.31,41.97,66.55,54.26,,,,,,,,,,
1078420,Critters for Sale,https://store.steampowered.com/app/1078420,0.0,0.0,0.0,0.0,33.11,3.0,4.51,1.62,3.33,5.59,2.97,6.55,7.58,41.97,59.07,50.52,,,,,,,,,,
1078510,Alluris,https://store.steampowered.com/app/1078510,0.0,0.0,0.0,0.0,27.29,7.32,4.2,3.54,8.85,11.03,7.0,10.51,9.97,41.97,80.52,61.24,,,,,,,,,,
1078730,Soccer Manager 2020,https://store.steampowered.com/app/1078730,0.0,7.78,0.0,2.1,8.98,0.0,2.73,0.0,2.92,1.0,6.62,5.56,3.48,92.69,19.18,55.93,,,,,,,,,,
1078920,Main Assembly,https://store.steampowered.com/app/1078920,0.0,2.77,0.0,0.75,13.63,1.81,3.12,0.49,1.14,2.78,5.94,6.91,4.48,66.79,26.93,46.86,,,,,,,,,,
1080450,Wayward Strand,https://store.steampowered.com/app/1080450,0.0,0.0,0.0,0.0,34.85,1.49,5.7,2.31,6.12,7.51,10.04,4.78,9.1,41.97,73.81,57.89,,,,,,,,,,
1080700,Swordbreaker: Origins,https://store.steampowered.com/app/1080700,0.0,0.0,0.0,0.0,28.39,7.64,4.09,3.39,1.22,7.1,5.3,11.09,8.53,41.97,68.68,55.32,,,,,,,,,,
1080750,Mutazione,https://store.steampowered.com/app/1080750,0.0,0.0,0.0,0.0,27.05,4.34,4.16,1.94,6.57,8.19,5.38,4.43,7.76,41.97,60.97,51.47,,,,,,,,,,
1081450,Criminal Dissidia,https://store.steampowered.com/app/1081450,0.0,0.0,0.0,0.0,24.52,8.93,3.17,2.12,5.3,7.27,9.83,10.39,8.94,41.97,72.42,57.2,,,,,,,,,,
1082190,Elroy and the Aliens,https://store.steampowered.com/app/1082190,0.0,0.0,0.0,0.0,18.27,3.13,3.03,1.62,3.12,0.59,4.79,3.95,4.81,41.97,29.88,35.92,,,,,,,,,,
1082430,Before Your Eyes,https://store.steampowered.com/app/1082430,0.0,0.0,0.0,0.0,29.61,0.42,6.13,1.96,6.89,5.07,1.33,2.13,6.69,41.97,49.37,45.67,,,,,,,,,,
1082720,Click Legends,https://store.steampowered.com/app/1082720,0.0,0.0,0.0,0.0,8.38,2.35,1.58,0.0,1.53,0.38,1.67,0.0,1.99,41.97,10.96,26.46,,,,,,4.78,99.54,0.02,0.01,26.09
1082930,The Signifier Director's Cut,https://store.steampowered.com/app/1082930,0.0,0.0,0.0,0.0,29.46,0.0,6.55,0.19,2.57,4.84,7.57,4.06,6.91,41.97,51.79,46.88,,,,,,,,,,
1083300,Drill Deal – Oil Tycoon,https://store.steampowered.com/app/1083300,0.0,0.0,0.0,0.0,18.42,0.0,2.41,0.56,3.2,3.61,8.84,6.09,5.39,41.97,35.49,38.73,,,,,,,,,,
1083760,Knights of the Chalice,https://store.steampowered.com/app/1083760,0.0,0.0,0.0,0.0,15.94,6.47,2.13,0.0,0.0,3.49,3.11,5.53,4.58,41.97,27.8,34.89,,,,,,,,,,
1084020,TheoTown,https://store.steampowered.com/app/1084020,0.0,0.0,0.0,0.0,17.38,3.42,2.64,1.76,6.62,2.07,14.66,17.13,8.21,41.97,65.57,53.77,,,,,,,,,,
1084220,Cavity Busters,https://store.steampowered.com/app/1084220,0.0,0.0,0.0,0.0,20.19,8.27,3.79,0.0,1.4,3.46,5.88,2.55,5.69,41.97,38.57,40.27,,,,,,,,,,
1084990,Old Gods Rising,https://store.steampowered.com/app/1084990,0.0,0.0,0.0,0.0,20.66,5.87,3.8,0.29,2.38,5.88,6.54,6.94,6.54,41.97,47.72,44.84,,,,,,,,,,
1085070,Strawhart,https://store.steampowered.com/app/1085070,0.0,0.0,0.0,0.0,25.18,13.64,4.21,1.1,0.15,7.93,10.85,8.9,9.0,41.97,72.95,57.46,,,,,,,,,,
1085190,Black Baron,https://store.steampowered.com/app/1085190,0.0,0.0,0.0,0.0,21.01,4.81,2.4,2.0,0.0,9.0,4.66,3.1,5.87,41.97,40.46,41.22,,,,,,,,,,
1086620,Selfloss,https://store.steampowered.com/app/1086620,0.0,0.0,0.0,0.0,27.59,5.05,4.44,3.59,4.06,5.46,4.02,4.94,7.39,41.97,57.03,49.5,,,,,,,,,,
1086860,TOUHOU SKY ARENA MATSURI CLIMAX,https://store.steampowered.com/app/1086860,0.0,2.77,0.0,0.75,14.28,2.94,2.56,1.27,0.98,6.07,6.69,7.96,5.34,66.79,34.99,50.89,,,,,,,,,,
1086940,Baldur's Gate 3,https://store.steampowered.com/app/1086940,0.0,0.0,5.55,2.25,25.42,10.34,4.42,2.62,4.56,11.8,7.6,15.28,10.25,93.96,82.38,88.17,,,,,,3.86,93.77,0.02,99.69,49.33
108710,Alan Wake,https://store.steampowered.com/app/108710,0.0,0.0,0.0,0.0,31.45,0.0,5.93,1.62,2.93,1.41,4.12,0.0,5.93,41.97,41.1,41.53,,,,,,,,,,
1087270,Franchise Hockey Manager 6,https://store.steampowered.com/app/1087270,0.0,4.39,0.0,1.19,11.04,1.4,1.75,0.51,0.0,4.03,7.38,6.19,4.04,78.57,23.29,50.93,,,,,,,,,,
1088040,MMA Executive,https://store.steampowered.com/app/1088040,0.0,7.17,0.0,1.94,6.82,0.0,1.77,0.0,0.0,0.0,5.6,1.46,1.96,91.07,10.83,50.95,,,,,,,,,,
1088750,Soda Story - Brewing Tycoon,https://store.steampowered.com/app/1088750,0.0,0.0,0.0,0.0,17.16,2.79,1.87,0.0,0.0,10.24,9.36,10.47,6.49,41.97,47.17,44.57,,,,,,,,,,
1088790,Rebel Inc: Escalation,https://store.steampowered.com/app/1088790,0.0,0.0,0.0,0.0,26.86,0.0,3.6,2.24,4.06,5.81,12.32,16.38,8.91,41.97,72.16,57.06,,,,,,,,,,
1088850,Marvel's Guardians of the Galaxy,https://store.steampowered.com/app/1088850,0.0,0.0,0.0,0.0,13.28,6.93,2.38,1.99,0.25,8.87,4.0,15.65,6.67,41.97,49.15,45.56,,,,,,,,,,
1090100,Scorchlands,https://store.steampowered.com/app/1090100,0.0,0.0,0.0,0.0,21.67,1.42,2.66,2.01,7.6,5.66,6.83,6.4,6.78,41.97,50.36,46.16,,,,,,,,,,
1090440,Kelipot,https://store.steampowered.com/app/1090440,0.0,0.0,0.0,0.0,26.38,7.07,4.68,1.35,1.12,5.57,5.34,7.84,7.42,41.97,57.35,49.66,,,,,,,,,,
1090670,Orbi Universo,https://store.steampowered.com/app/1090670,0.0,2.77,0.0,0.75,20.17,6.11,2.25,1.8,7.53,6.17,11.83,17.23,9.14,66.79,74.15,70.47,,,,,,,,,,
1091320,DEPO : Death Epileptic Pixel Origins,https://store.steampowered.com/app/1091320,0.0,13.86,0.0,3.75,21.8,7.92,4.55,1.33,4.51,5.46,8.86,8.64,7.88,99.18,62.22,80.7,,,,,,,,,,
1091500,Cyberpunk 2077,https://store.steampowered.com/app/1091500,0.0,0.0,0.0,0.0,21.87,3.58,3.32,1.28,5.79,3.87,8.49,7.63,6.98,41.97,52.56,47.26,,,,,,,,,,
1091920,Plantera 2: Golden Acorn,https://store.steampowered.com/app/1091920,0.0,0.0,0.0,0.0,16.57,1.89,3.9,0.0,0.0,2.99,5.71,2.38,4.18,41.97,24.41,33.19,,,,,,,,,,
1092430,Budget Cuts 2: Mission Insolvency,https://store.steampowered.com/app/1092430,0.0,0.0,0.0,0.0,12.31,4.4,1.1,0.0,1.64,4.3,11.98,5.5,5.15,41.97,33.11,37.54,,,,,,,,,,
1092660,Blair Witch,https://store.steampowered.com/app/1092660,0.0,0.0,5.55,2.25,30.23,1.29,5.17,1.53,1.84,9.2,2.27,5.83,7.17,93.96,54.64,74.3,,,,,,,,,,
1092800,Summit of the Wolf,https://store.steampowered.com/app/1092800,0.0,0.0,0.0,0.0,33.15,0.0,5.72,3.05,2.21,7.47,2.03,1.27,6.86,41.97,51.24,46.6,,,,,,,,,,
1093670,ATTACK OF THE EVIL POOP,https://store.steampowered.com/app/1093670,0.0,0.0,0.0,0.0,19.37,7.05,2.39,0.0,0.0,4.96,4.27,5.04,5.38,41.97,35.39,38.68,,,,,,,,,,
1094030,Lurk in the Dark : Prologue,https://store.steampowered.com/app/1094030,0.0,0.0,0.0,0.0,32.27,2.49,4.4,0.15,0.0,7.11,1.79,4.68,6.61,41.97,48.49,45.23,,,,,,,,,,
1094520,Sands of Salzaar,https://store.steampowered.com/app/1094520,0.0,0.0,0.0,0.0,20.58,0.1,2.95,2.53,2.3,4.68,4.21,10.09,5.93,41.97,41.1,41.53,,,,,,,,,,
1094730,Black Legend,https://store.steampowered.com/app/1094730,0.0,0.0,0.0,0.0,21.16,9.3,2.4,2.15,0.0,7.77,9.37,14.09,8.28,41.97,66.26,54.11,,,,,,,,,,
1094920,Hazel Sky,https://store.steampowered.com/app/1094920,0.0,0.0,0.0,0.0,19.71,0.0,2.8,0.65,1.44,3.93,6.39,5.44,5.04,41.97,32.04,37.01,,,,,,,,,,
1095120,Helheim Hassle,https://store.steampowered.com/app/1095120,0.0,5.55,0.0,1.5,25.48,9.1,4.21,1.15,1.84,4.75,8.35,0.34,6.9,84.84,51.68,68.26,,,,,,,,,,
1095370,Voxel Bot,https://store.steampowered.com/app/1095370,0.0,0.0,0.0,0.0,13.0,1.08,3.06,0.2,0.0,3.7,4.96,3.09,3.64,41.97,20.29,31.13,,,,,,,,,,
1096060,Teenage Blob,https://store.steampowered.com/app/1096060,0.0,0.0,0.0,0.0,17.19,4.23,2.8,0.14,0.0,9.75,2.65,1.87,4.83,41.97,30.06,36.02,,,,,,,,,,
1096180,Ato,https://store.steampowered.com/app/1096180,0.0,0.0,8.79,3.56,22.29,7.77,3.47,2.51,2.49,4.29,7.4,7.02,7.15,98.93,54.42,76.68,,,,,,,,,,
1096410,Vampire: The Masquerade - Coteries of New York,https://store.steampowered.com/app/1096410,0.0,0.0,0.0,0.0,33.25,2.46,4.02,1.32,1.72,12.9,9.44,12.81,9.74,41.97,78.88,60.43,,,,,,,,,,
1096530,Solasta: Crown of the Magister,https://store.steampowered.com/app/1096530,0.0,2.77,0.0,0.75,16.28,1.22,2.01,1.47,1.31,4.03,5.32,7.34,4.87,66.79,30.44,48.61,,,,,,,,,,
1096570,SONG OF HORROR COMPLETE EDITION,https://store.steampowered.com/app/1096570,0.0,0.0,0.0,0.0,41.51,4.16,6.96,1.99,2.42,7.55,7.16,6.6,9.79,41.97,79.25,60.61,,,,,,,,,,
1096610,Incident Commander,https://store.steampowered.com/app/1096610,0.0,0.0,0.0,0.0,22.32,0.0,1.89,3.42,0.38,5.06,13.77,18.79,8.2,41.97,65.47,53.72,,,,,,,,,,
1097100,"Please, Touch The Artwork",https://store.steampowered.com/app/1097100,0.0,0.0,0.0,0.0,29.9,2.29,5.87,0.11,4.93,6.4,7.17,4.22,7.61,41.97,59.38,50.68,,,,,,,,,,
1097110,Willy Morgan and the Curse of Bone Town,https://store.steampowered.com/app/1097110,0.0,0.0,0.0,0.0,17.29,1.72,3.05,0.48,1.64,0.38,1.78,2.49,3.6,41.97,20.01,30.99,,,,,,,,,,
1097530,Mortal Glory,https://store.steampowered.com/app/1097530,0.0,2.77,0.0,0.75,15.79,3.35,1.38,1.57,0.0,5.24,5.37,9.51,5.28,66.79,34.39,50.59,,,,,,,,,,
1098170,Dark Nights with Poe and Munro,https://store.steampowered.com/app/1098170,0.0,2.77,0.0,0.75,27.25,0.59,5.41,0.0,2.13,5.57,6.28,4.07,6.41,66.79,46.29,56.54,,,,,,,,,,
1098210,Axis Football 2019,https://store.steampowered.com/app/1098210,0.0,0.0,0.0,0.0,5.47,0.29,1.66,0.28,0.0,2.26,6.62,0.0,2.07,41.97,11.31,26.64,,,,,,0.05,0.32,0.02,0.64,0.26
1098220,Making it Home,https://store.steampowered.com/app/1098220,0.0,2.77,0.0,0.75,11.69,2.42,2.6,2.03,4.96,3.34,4.1,1.59,4.09,66.79,23.68,45.24,,,,,,,,,,
1098720,Court of Ashes,https://store.steampowered.com/app/1098720,0.0,2.77,0.0,0.75,19.28,9.48,1.84,2.75,3.18,9.27,16.27,27.14,11.15,66.79,87.42,77.11,,,,,,,,,,
1098770,The Crimson Diamond,https://store.steampowered.com/app/1098770,0.0,0.0,0.0,0.0,24.65,1.81,3.99,0.33,0.54,5.14,9.78,3.79,6.25,41.97,44.55,43.26,,,,,,,,,,
1099630,Alive 2 Survive: Tales from the Zombie Apocalypse,https://store.steampowered.com/app/1099630,0.0,0.0,0.0,0.0,28.7,1.88,2.88,2.77,4.32,8.18,6.09,14.32,8.64,41.97,69.71,55.84,,,,,,,,,,
1100300,Gamedev Beatdown,https://store.steampowered.com/app/1100300,0.0,0.0,0.0,0.0,23.0,1.38,2.89,1.32,6.59,7.01,8.97,8.91,7.51,41.97,58.32,50.14,,,,,,,,,,
1101120,Gunsmith Simulator,https://store.steampowered.com/app/1101120,0.0,0.0,0.0,0.0,7.15,0.0,1.7,0.0,2.96,0.0,1.61,0.0,1.68,41.97,9.7,25.83,,,,,,99.5,89.19,34.86,69.37,73.23
1101310,Vengeful Heart,https://store.steampowered.com/app/1101310,0.0,0.0,0.0,0.0,26.53,5.08,4.35,1.72,3.42,6.73,11.78,8.79,8.55,41.97,68.86,55.42,,,,,,,,,,
1101360,Rock of Ages 3: Make & Break,https://store.steampowered.com/app/1101360,0.0,8.79,0.0,2.38,10.46,5.06,1.93,0.55,0.96,6.38,4.25,7.48,4.63,94.89,28.25,61.57,,,,,,,,,,
1101670,ARISEN - Chronicles of Var'Nagal,https://store.steampowered.com/app/1101670,0.0,0.0,0.0,0.0,33.94,4.29,5.99,3.47,7.02,7.59,4.19,10.41,9.61,41.97,77.91,59.94,,,,,,,,,,
1101780,Bakery Biz Tycoon,https://store.steampowered.com/app/1101780,0.0,0.0,0.0,0.0,17.56,1.06,1.75,0.0,3.5,5.54,10.64,5.93,5.75,41.97,39.2,40.58,,,,,,,,,,
1101850,reD:起始的旋转之音(The beginning of the Melody),https://store.steampowered.com/app/1101850,0.0,0.0,0.0,0.0,33.19,2.98,7.17,0.42,0.46,5.82,7.43,2.96,7.55,41.97,58.75,50.36,,,,,,,,,,
1102190,Monster Train,https://store.steampowered.com/app/1102190,0.0,0.0,0.0,0.0,19.31,1.1,1.62,1.2,0.07,10.03,2.34,7.57,5.4,41.97,35.59,38.78,,,,,,,,,,
1103130,Trials of Guinevere,https://store.steampowered.com/app/1103130,0.0,0.0,0.0,0.0,23.28,10.54,2.71,2.96,1.5,6.66,6.45,15.29,8.67,41.97,69.99,55.98,,,,,,,,,,
1104330,Founders' Fortune,https://store.steampowered.com/app/1104330,0.0,0.0,0.0,0.0,18.91,2.01,2.77,3.1,13.26,10.09,7.5,17.13,9.35,41.97,75.88,58.92,,,,,,,,,,
1105040,Alchemist Simulator,https://store.steampowered.com/app/1105040,0.0,0.0,0.0,0.0,19.64,0.0,2.65,0.0,4.19,2.69,11.43,6.72,5.92,41.97,40.99,41.48,,,,,,,,,,
1105590,Dream Cycle,https://store.steampowered.com/app/1105590,0.0,0.0,0.0,0.0,33.46,0.0,6.92,1.08,1.74,4.79,2.42,1.82,6.53,41.97,47.61,44.79,,,,,,,,,,
1107060,Lighthouse of Guiding Flames,https://store.steampowered.com/app/1107060,0.0,0.0,0.0,0.0,28.83,4.93,4.71,4.95,3.68,4.59,2.81,3.74,7.28,41.97,55.84,48.9,,,,,,,,,,
1107750,Faraday Protocol,https://store.steampowered.com/app/1107750,0.0,0.0,0.0,0.0,19.18,3.96,3.43,0.0,4.13,3.55,14.91,6.25,6.93,41.97,52.01,46.99,,,,,,,,,,
1107790,The Complex,https://store.steampowered.com/app/1107790,0.0,0.0,0.0,0.0,35.39,1.3,5.06,0.27,5.39,6.85,11.62,6.08,8.99,41.97,72.86,57.41,,,,,,,,,,
1108000,Children of Silentown,https://store.steampowered.com/app/1108000,0.0,0.0,0.0,0.0,16.64,7.98,4.12,0.04,1.65,5.64,3.23,1.81,5.14,41.97,33.01,37.49,,,,,,,,,,
1108590,Eldest Souls,https://store.steampowered.com/app/1108590,0.0,0.0,0.0,0.0,21.02,4.17,3.86,1.34,0.0,6.49,6.9,11.82,6.95,41.97,52.23,47.1,,,,,,,,,,
1109160,Giants Uprising,https://store.steampowered.com/app/1109160,0.0,2.77,0.0,0.75,19.81,3.65,2.14,3.39,0.0,8.37,4.63,11.51,6.69,66.79,49.37,58.08,,,,,,,,,,
1109840,Réussir : Code de la Route - Nouvelle Édition (French Highway Code),https://store.steampowered.com/app/1109840,0.0,0.0,0.0,0.0,15.44,2.96,1.38,0.99,4.29,1.69,7.65,5.92,5.04,41.97,32.04,37.01,,,,,,,,,,
1110030,Heroes of Myth,https://store.steampowered.com/app/1110030,0.0,0.0,0.0,0.0,20.71,6.07,3.68,1.91,2.43,9.87,2.39,10.5,7.2,41.97,54.97,48.47,,,,,,,,,,
1110380,Fit For a King,https://store.steampowered.com/app/1110380,0.0,0.0,5.55,2.25,22.0,15.07,2.83,1.36,0.0,7.45,13.89,21.53,10.52,93.96,84.04,89.0,,,,,,0.05,0.17,0.07,0.31,0.15
1110620,Way of Rhea,https://store.steampowered.com/app/1110620,0.0,0.0,0.0,0.0,20.48,0.0,3.56,0.51,3.8,4.54,8.57,5.21,5.83,41.97,40.04,41.0,,,,,,,,,,
1111390,ROBOTICS;NOTES DaSH,https://store.steampowered.com/app/1111390,0.0,0.0,0.0,0.0,15.84,1.52,2.6,1.21,1.01,2.76,5.23,1.96,4.02,41.97,23.13,32.55,,,,,,,,,,
1111460,小白兔电商~Bunny e-Shop,https://store.steampowered.com/app/1111460,0.0,0.0,0.0,0.0,21.75,3.13,2.51,0.67,4.86,3.78,9.6,9.39,6.96,41.97,52.34,47.15,,,,,,,,,,
1111600,Klang 2,https://store.steampowered.com/app/1111600,0.0,0.0,0.0,0.0,19.74,1.17,3.9,0.0,0.05,5.72,6.11,4.46,5.14,41.97,33.01,37.49,,,,,,,,,,
1111830,Sentenced VR,https://store.steampowered.com/app/1111830,0.0,0.0,0.0,0.0,34.34,18.2,4.0,2.1,0.0,14.14,9.39,14.33,12.06,41.97,91.21,66.59,,,,,,,,,,
1112580,A pirate quartermaster,https://store.steampowered.com/app/1112580,0.0,0.0,0.0,0.0,25.72,8.91,2.39,3.48,3.17,6.82,10.55,11.52,9.07,41.97,73.55,57.76,,,,,,,,,,
1112690,Coffin Rot Brewing Co.,https://store.steampowered.com/app/1112690,0.0,0.0,5.55,2.25,18.45,5.13,2.11,0.71,0.0,6.76,3.92,3.54,5.08,93.96,32.43,63.19,,,,,,,,,,
1112790,Automation Empire,https://store.steampowered.com/app/1112790,0.0,0.0,0.0,0.0,13.0,0.0,1.31,0.0,1.78,0.0,12.27,5.36,4.21,41.97,24.65,33.31,,,,,,,,,,
1113010,Chornobyl Liquidators,https://store.steampowered.com/app/1113010,0.0,0.0,0.0,0.0,32.15,0.0,2.1,4.46,1.85,4.67,10.4,14.06,8.71,41.97,70.35,56.16,,,,,,,,,,
1113030,Stellar Warfare,https://store.steampowered.com/app/1113030,0.0,0.0,0.0,0.0,10.53,1.6,1.94,1.18,1.29,2.53,5.21,4.85,3.64,41.97,20.29,31.13,,,,,,,,,,
1113120,IXION,https://store.steampowered.com/app/1113120,0.0,0.0,0.0,0.0,28.89,5.64,3.66,3.44,7.11,7.29,12.52,16.7,10.66,41.97,84.85,63.41,,,,,,,,,,
1113760,Roads of time,https://store.steampowered.com/app/1113760,0.0,0.0,0.0,0.0,18.16,3.48,2.74,0.94,0.09,1.46,8.26,8.5,5.45,41.97,36.1,39.03,,,,,,,,,,
1113780,Uncharted Tides: Port Royal,https://store.steampowered.com/app/1113780,0.0,0.0,5.55,2.25,18.44,6.63,3.07,3.04,0.0,6.3,2.67,0.0,5.02,93.96,31.85,62.91,,,,,,,,,,
